A:  -1
D:  3
PC: 65535
0	0000000000000011	(3)
1	0000000000000010	(2)
2	1100110111001101	(-12851)
3	1100110111001101	(-12851)
4	1100110111001101	(-12851)
5	1100110111001101	(-12851)
6	1100110111001101	(-12851)
7	1100110111001101	(-12851)
8	1100110111001101	(-12851)
9	1100110111001101	(-12851)
10	1100110111001101	(-12851)
11	1100110111001101	(-12851)
12	1100110111001101	(-12851)
13	1100110111001101	(-12851)
14	1100110111001101	(-12851)
15	1100110111001101	(-12851)
16	1100110111001101	(-12851)
17	1100110111001101	(-12851)
18	1100110111001101	(-12851)
19	1100110111001101	(-12851)
20	1100110111001101	(-12851)
21	1100110111001101	(-12851)
22	1100110111001101	(-12851)
23	1100110111001101	(-12851)
24	1100110111001101	(-12851)
25	1100110111001101	(-12851)
26	1100110111001101	(-12851)
27	1100110111001101	(-12851)
28	1100110111001101	(-12851)
29	1100110111001101	(-12851)
30	1100110111001101	(-12851)
31	1100110111001101	(-12851)
32	1100110111001101	(-12851)
33	1100110111001101	(-12851)
34	1100110111001101	(-12851)
35	1100110111001101	(-12851)
36	1100110111001101	(-12851)
37	1100110111001101	(-12851)
38	1100110111001101	(-12851)
39	1100110111001101	(-12851)
40	1100110111001101	(-12851)
41	1100110111001101	(-12851)
42	1100110111001101	(-12851)
43	1100110111001101	(-12851)
44	1100110111001101	(-12851)
45	1100110111001101	(-12851)
46	1100110111001101	(-12851)
47	1100110111001101	(-12851)
48	1100110111001101	(-12851)
49	1100110111001101	(-12851)
50	1100110111001101	(-12851)
51	1100110111001101	(-12851)
52	1100110111001101	(-12851)
53	1100110111001101	(-12851)
54	1100110111001101	(-12851)
55	1100110111001101	(-12851)
56	1100110111001101	(-12851)
57	1100110111001101	(-12851)
58	1100110111001101	(-12851)
59	1100110111001101	(-12851)
60	1100110111001101	(-12851)
61	1100110111001101	(-12851)
62	1100110111001101	(-12851)
63	1100110111001101	(-12851)
64	1100110111001101	(-12851)
65	1100110111001101	(-12851)
66	1100110111001101	(-12851)
67	1100110111001101	(-12851)
68	1100110111001101	(-12851)
69	1100110111001101	(-12851)
70	1100110111001101	(-12851)
71	1100110111001101	(-12851)
72	1100110111001101	(-12851)
73	1100110111001101	(-12851)
74	1100110111001101	(-12851)
75	1100110111001101	(-12851)
76	1100110111001101	(-12851)
77	1100110111001101	(-12851)
78	1100110111001101	(-12851)
79	1100110111001101	(-12851)
80	1100110111001101	(-12851)
81	1100110111001101	(-12851)
82	1100110111001101	(-12851)
83	1100110111001101	(-12851)
84	1100110111001101	(-12851)
85	1100110111001101	(-12851)
86	1100110111001101	(-12851)
87	1100110111001101	(-12851)
88	1100110111001101	(-12851)
89	1100110111001101	(-12851)
90	1100110111001101	(-12851)
91	1100110111001101	(-12851)
92	1100110111001101	(-12851)
93	1100110111001101	(-12851)
94	1100110111001101	(-12851)
95	1100110111001101	(-12851)
96	1100110111001101	(-12851)
97	1100110111001101	(-12851)
98	1100110111001101	(-12851)
99	1100110111001101	(-12851)
100	1100110111001101	(-12851)
101	1100110111001101	(-12851)
102	1100110111001101	(-12851)
103	1100110111001101	(-12851)
104	1100110111001101	(-12851)
105	1100110111001101	(-12851)
106	1100110111001101	(-12851)
107	1100110111001101	(-12851)
108	1100110111001101	(-12851)
109	1100110111001101	(-12851)
110	1100110111001101	(-12851)
111	1100110111001101	(-12851)
112	1100110111001101	(-12851)
113	1100110111001101	(-12851)
114	1100110111001101	(-12851)
115	1100110111001101	(-12851)
116	1100110111001101	(-12851)
117	1100110111001101	(-12851)
118	1100110111001101	(-12851)
119	1100110111001101	(-12851)
120	1100110111001101	(-12851)
121	1100110111001101	(-12851)
122	1100110111001101	(-12851)
123	1100110111001101	(-12851)
124	1100110111001101	(-12851)
125	1100110111001101	(-12851)
126	1100110111001101	(-12851)
127	1100110111001101	(-12851)
128	1100110111001101	(-12851)
129	1100110111001101	(-12851)
130	1100110111001101	(-12851)
131	1100110111001101	(-12851)
132	1100110111001101	(-12851)
133	1100110111001101	(-12851)
134	1100110111001101	(-12851)
135	1100110111001101	(-12851)
136	1100110111001101	(-12851)
137	1100110111001101	(-12851)
138	1100110111001101	(-12851)
139	1100110111001101	(-12851)
140	1100110111001101	(-12851)
141	1100110111001101	(-12851)
142	1100110111001101	(-12851)
143	1100110111001101	(-12851)
144	1100110111001101	(-12851)
145	1100110111001101	(-12851)
146	1100110111001101	(-12851)
147	1100110111001101	(-12851)
148	1100110111001101	(-12851)
149	1100110111001101	(-12851)
150	1100110111001101	(-12851)
151	1100110111001101	(-12851)
152	1100110111001101	(-12851)
153	1100110111001101	(-12851)
154	1100110111001101	(-12851)
155	1100110111001101	(-12851)
156	1100110111001101	(-12851)
157	1100110111001101	(-12851)
158	1100110111001101	(-12851)
159	1100110111001101	(-12851)
160	1100110111001101	(-12851)
161	1100110111001101	(-12851)
162	1100110111001101	(-12851)
163	1100110111001101	(-12851)
164	1100110111001101	(-12851)
165	1100110111001101	(-12851)
166	1100110111001101	(-12851)
167	1100110111001101	(-12851)
168	1100110111001101	(-12851)
169	1100110111001101	(-12851)
170	1100110111001101	(-12851)
171	1100110111001101	(-12851)
172	1100110111001101	(-12851)
173	1100110111001101	(-12851)
174	1100110111001101	(-12851)
175	1100110111001101	(-12851)
176	1100110111001101	(-12851)
177	1100110111001101	(-12851)
178	1100110111001101	(-12851)
179	1100110111001101	(-12851)
180	1100110111001101	(-12851)
181	1100110111001101	(-12851)
182	1100110111001101	(-12851)
183	1100110111001101	(-12851)
184	1100110111001101	(-12851)
185	1100110111001101	(-12851)
186	1100110111001101	(-12851)
187	1100110111001101	(-12851)
188	1100110111001101	(-12851)
189	1100110111001101	(-12851)
190	1100110111001101	(-12851)
191	1100110111001101	(-12851)
192	1100110111001101	(-12851)
193	1100110111001101	(-12851)
194	1100110111001101	(-12851)
195	1100110111001101	(-12851)
196	1100110111001101	(-12851)
197	1100110111001101	(-12851)
198	1100110111001101	(-12851)
199	1100110111001101	(-12851)
200	1100110111001101	(-12851)
201	1100110111001101	(-12851)
202	1100110111001101	(-12851)
203	1100110111001101	(-12851)
204	1100110111001101	(-12851)
205	1100110111001101	(-12851)
206	1100110111001101	(-12851)
207	1100110111001101	(-12851)
208	1100110111001101	(-12851)
209	1100110111001101	(-12851)
210	1100110111001101	(-12851)
211	1100110111001101	(-12851)
212	1100110111001101	(-12851)
213	1100110111001101	(-12851)
214	1100110111001101	(-12851)
215	1100110111001101	(-12851)
216	1100110111001101	(-12851)
217	1100110111001101	(-12851)
218	1100110111001101	(-12851)
219	1100110111001101	(-12851)
220	1100110111001101	(-12851)
221	1100110111001101	(-12851)
222	1100110111001101	(-12851)
223	1100110111001101	(-12851)
224	1100110111001101	(-12851)
225	1100110111001101	(-12851)
226	1100110111001101	(-12851)
227	1100110111001101	(-12851)
228	1100110111001101	(-12851)
229	1100110111001101	(-12851)
230	1100110111001101	(-12851)
231	1100110111001101	(-12851)
232	1100110111001101	(-12851)
233	1100110111001101	(-12851)
234	1100110111001101	(-12851)
235	1100110111001101	(-12851)
236	1100110111001101	(-12851)
237	1100110111001101	(-12851)
238	1100110111001101	(-12851)
239	1100110111001101	(-12851)
240	1100110111001101	(-12851)
241	1100110111001101	(-12851)
242	1100110111001101	(-12851)
